ManufacturerName,CustomerName,City,State,INVOICE#,BRANCH,LINE,ALT1,UPC,EAN,LIST,COST,SERIAL,DEPOT,SHIP.ZIP,SPLIT,Stockcode,ItemDesc,QuantityOrd,SaleDate,Amount,PURCH GRP,PCODE,TransferOrNot
Legend,FW Webb,DEDHAM,MA,80558206,43,LEG,LEG114-914PNL,662545138398,,25.93,10.372,,Y,02026,,114-914PNL,"STR STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",1,2/2/2026,10.37,LEG91,P,Transfer
Legend,FW Webb,DEDHAM,MA,80558206,43,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02026,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,DEDHAM,MA,80558206,43,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02026,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,DEDHAM,MA,80554367,43,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,02026,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",10,2/2/2026,4.13,LEG88,P,Transfer
Legend,FW Webb,DEDHAM,MA,80554367,43,LEG,LEG500-10-20B,662545118246,,47.29,0.851,,,02026,,500-10-20B,"PEX TBNG PE-RT STICK 1""x20' BLU F1807",10,2/2/2026,8.51,LEG88,P,Transfer
Legend,FW Webb,DEDHAM,MA,80551883,43,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02026,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,DEDHAM,MA,80554092,43,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02026,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",3,2/2/2026,30.18,LEG91,P,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80550584,44,LEG,LEG500-10-20B,662545118246,,47.29,0.851,,,01104,,500-10-20B,"PEX TBNG PE-RT STICK 1""x20' BLU F1807",1,2/2/2026,0.85,LEG88,P,Transfer
Legend,FW Webb,WARE,MA,80552256,44,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01082,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80552260,44,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01104,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80552260,44,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01104,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80551186,44,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01104,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80552228,44,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01104,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",2,2/2/2026,16.07,LEG22,G,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80551492,44,LEG,LEG850-204,662545128931,,38.44,0.692,,,01104,,850-204,"RDNT PEX TBNG STICK 3/4""x20' RED",20,2/2/2026,13.84,LEG29,H,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80564779,44,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01104,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",2,2/2/2026,10.3,LEG22,G,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80568018,44,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,01104,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",20,2/2/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,SPRINGFIELD,MA,80568018,44,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,01104,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",20,2/2/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,GILFORD,NH,80554349,46,LEG,LEG102-613,662545000985,,14.31,5.281,,Y,03249-6922,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.28,LEG22,G,Transfer
Legend,FW Webb,GILFORD,NH,80554371,46,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,03249-6922,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/2/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,GILFORD,NH,80554393,46,LEG,LEG102-113,662545000862,,18.84,6.952,,Y,03249-6922,,102-113,"B/V T-3000 BLU TOP GAS 1/2"" FLRExF",2,2/2/2026,13.9,LEG22,G,Transfer
Legend,FW Webb,GILFORD,NH,80554393,46,LEG,LEG102-523,662545001081,,32.82,12.11,,Y,03249-6922,,102-523,"B/V T-3100 BLU TOP GAS W/SDTAP 1/2"" FLRE",2,2/2/2026,24.22,LEG22,G,Transfer
Legend,FW Webb,GILFORD,NH,80554393,46,LEG,LEG102-513,662545001043,,23.88,8.812,,Y,03249-6922,,102-513,"B/V T-3100 BLU TOP GAS W/SDTAP 1/2"" F",1,2/2/2026,8.81,LEG22,G,Transfer
Legend,FW Webb,BEDFORD,MA,80566174,47,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01730,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,BEDFORD,MA,80566245,47,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01730,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,GLOUCESTER,MA,80556914,48,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01930,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",-1,2/2/2026,-5.15,LEG22,G,Transfer
Legend,FW Webb,GLOUCESTER,MA,80566503,48,LEG,LEG102-616,662545001012,,92.29,33.224,,Y,01930,,102-616,"B/V T-3001 BLU TOP GAS MA CODE 1-1/4"" F",1,2/2/2026,33.22,LEG22,G,Transfer
Legend,FW Webb,SYRACUSE,NY,80557862,49,LEG,LEG500-12-20B,662545117935,,12.43,0.202,,,13211,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",20,2/2/2026,4.04,LEG88,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80557862,49,LEG,LEG500-12-20R,662545117959,,12.43,0.202,,,13211,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",20,2/2/2026,4.04,LEG88,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80557811,49,LEG,LEG108-043,662545117676,,65.49,23.576,,,13211,,108-043,"FRSTFRE SLCOK TM-550P 1/2X8"" F1960",2,2/2/2026,47.15,LEG23,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80557835,49,LEG,LEG301-106PNL,662545136387,,76.34,27.482,,Y,13211,,301-106PNL,"D/U P-571-NL 1-1/4"" LF STL PRSxF",1,2/2/2026,27.48,LEG12,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80557835,49,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,13211,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",2,2/2/2026,10.3,LEG22,G,Transfer
Legend,FW Webb,SYRACUSE,NY,80557835,49,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,13211,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,SYRACUSE,NY,80557918,49,LEG,LEG301-104PNL,662545136363,,39.9,14.364,,Y,13215,,301-104PNL,"D/U P-571-NL 3/4"" LF STL PRSxF",24,2/2/2026,344.74,LEG12,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80557921,49,LEG,LEG500-34-20B,662545118093,,22.93,0.373,,,13211,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",50,2/2/2026,18.63,LEG88,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80557921,49,LEG,LEG500-34-20R,662545118109,,22.93,0.373,,,13211,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",50,2/2/2026,18.63,LEG88,P,Transfer
Legend,FW Webb,SYRACUSE,NY,80558956,49,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,13211,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,EAST SYRACUSE,NY,80551376,49,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,13057-1057,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",40,2/2/2026,206.08,LEG22,G,Transfer
Legend,FW Webb,SYRACUSE,NY,80551384,49,LEG,LEG500-12-100R,662545117980,,55.91,18.171,,Y,13211,,500-12-100R,"PEX TBNG PE-RT COIL 1/2""X100' RED F1807",1,2/2/2026,18.17,LEG88,P,Transfer
Legend,FW Webb,MALDEN,MA,80567663,51,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02148,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80567710,51,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02148,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",2,2/2/2026,16.07,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80567710,51,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02148,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80567843,51,LEG,LEG313-004NL,662545106328,,57.49,20.696,,Y,02148,,313-004NL,"ADPT T-4100NL LF BRZ 3/4"" COP FLRExM",1,2/2/2026,20.7,LEG04,K,Transfer
Legend,FW Webb,MALDEN,MA,80567951,51,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02148,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80566410,51,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02148,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80550696,51,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,02148,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/2/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,MALDEN,MA,80550659,51,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,02148,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",140,2/2/2026,57.79,LEG88,P,Transfer
Legend,FW Webb,MALDEN,MA,80550659,51,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,02148,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",140,2/2/2026,57.79,LEG88,P,Transfer
Legend,FW Webb,MALDEN,MA,80550659,51,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,02148,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",100,2/2/2026,22.38,LEG88,P,Transfer
Legend,FW Webb,MALDEN,MA,80550659,51,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,02148,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",100,2/2/2026,22.38,LEG88,P,Transfer
Legend,FW Webb,MALDEN,MA,80551049,51,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02148,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",4,2/2/2026,20.61,LEG22,G,Transfer
Legend,FW Webb,MALDEN,MA,80553969,51,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02148,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/2/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,MALDEN,MA,80551205,51,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,02148,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",40,2/2/2026,16.51,LEG88,P,Transfer
Legend,FW Webb,MALDEN,MA,80551205,51,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,02148,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",40,2/2/2026,16.51,LEG88,P,Transfer
Legend,FW Webb,BOSTON,MA,80566945,52,LEG,LEG500-34-10R,662545125169,,11.47,0.413,,,02119,,500-34-10R,"PEX TBNG PE-RT STICK 3/4""x10' RED F1807",10,2/2/2026,4.13,LEG88,P,Transfer
Legend,FW Webb,BOSTON,MA,80566945,52,LEG,LEG500-12-10R,662545125121,,6.21,0.224,,,02119,,500-12-10R,"PEX TBNG PE-RT STICK 1/2""x10' RED F1807",10,2/2/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,BOSTON,MA,80567053,52,LEG,LEG101-434NL,662545110523,,59.92,21.571,,Y,02119,,101-434NL,"B/V T-2002NL LF BRS 3/4"" CMPRN W/DRN",2,2/2/2026,43.14,LEG01,P,Transfer
Legend,FW Webb,BOSTON,MA,80567025,52,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,02119,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",4,2/2/2026,40.24,LEG91,P,Transfer
Legend,FW Webb,BOSTON,MA,80567026,52,LEG,LEG105-703PNL,662545138404,,19.43,6.995,,Y,02119,,105-703PNL,"Y STRNR P-16NL 1/2"" PRS LF BRS 20MSH",1,2/2/2026,7,LEG01,P,Transfer
Legend,FW Webb,BOSTON,MA,80567080,52,LEG,LEG105-704PNL,662545138411,,29.99,10.796,,Y,02119,,105-704PNL,"Y STRNR P-16NL 3/4"" PRS LF BRS 20MSH",1,2/2/2026,10.8,LEG01,P,Transfer
Legend,FW Webb,BOSTON,MA,80567039,52,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02119,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,BOSTON,MA,80567039,52,LEG,LEG301-106PNL,662545136387,,76.34,27.482,,Y,02119,,301-106PNL,"D/U P-571-NL 1-1/4"" LF STL PRSxF",2,2/2/2026,54.96,LEG12,P,Transfer
Legend,FW Webb,MANCHESTER,NH,80567755,54,LEG,LEG102-613,662545000985,,14.31,5.281,,Y,03103,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",6,2/2/2026,31.69,LEG22,G,Transfer
Legend,FW Webb,DERRY,NH,80567780,54,LEG,LEG102-614,662545000992,,22.32,8.236,,Y,03038,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.24,LEG22,G,Transfer
Legend,FW Webb,WOBURN,MA,80558431,55,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,01801-1019,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,2/2/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,WOBURN,MA,80558697,55,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01801-1019,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",3,2/2/2026,24.11,LEG22,G,Transfer
Legend,FW Webb,WOBURN,MA,80558715,55,LEG,LEG114-914PNL,662545138398,,25.93,10.372,,Y,01801-1019,,114-914PNL,"STR STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",5,2/2/2026,51.86,LEG91,P,Transfer
Legend,FW Webb,WOBURN,MA,80551711,55,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01801-1019,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,WARWICK,RI,80566020,56,LEG,LEG102-613,662545000985,,14.31,5.307,,Y,02888,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.31,LEG22,G,Transfer
Legend,FW Webb,WARWICK,RI,80564298,56,LEG,LEG102-614,662545000992,,22.32,8.276,,Y,02886-1940,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",-1,2/2/2026,-8.28,LEG22,G,Transfer
Legend,FW Webb,WARWICK,RI,80564298,56,LEG,LEG102-613,662545000985,,14.31,5.307,,Y,02886-1940,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",-1,2/2/2026,-5.31,LEG22,G,Transfer
Legend,FW Webb,WARWICK,RI,80565647,56,LEG,LEG102-613,662545000985,,14.31,5.307,,Y,02888,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.31,LEG22,G,Transfer
Legend,FW Webb,WARWICK,RI,80566094,56,LEG,LEG500-34-20R,662545118109,,22.93,0.425,,,02888,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",20,2/2/2026,8.5,LEG88,P,Transfer
Legend,FW Webb,WARWICK,RI,80550824,56,LEG,LEG114-904PNL,662545138381,,25.93,10.683,,Y,02888,,114-904PNL,"ANG STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",1,2/2/2026,10.68,LEG91,P,Transfer
Legend,FW Webb,WARWICK,RI,80551031,56,LEG,LEG114-903PNL,662545138367,,25.15,10.362,,Y,02888,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",5,2/2/2026,51.81,LEG91,P,Transfer
Legend,FW Webb,FALMOUTH,MA,80551258,57,LEG,LEG500-10-20B,662545118246,,47.29,0.851,,,02540,,500-10-20B,"PEX TBNG PE-RT STICK 1""x20' BLU F1807",60,2/2/2026,51.07,LEG88,P,Transfer
Legend,FW Webb,FALMOUTH,MA,80551258,57,LEG,LEG500-10-20R,662545118253,,47.29,0.851,,,02540,,500-10-20R,"PEX TBNG PE-RT STICK 1""x20' RED F1807",60,2/2/2026,51.07,LEG88,P,Transfer
Legend,FW Webb,FALMOUTH,MA,80551258,57,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,02540,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",80,2/2/2026,33.02,LEG88,P,Transfer
Legend,FW Webb,FALMOUTH,MA,80551258,57,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,02540,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",40,2/2/2026,16.51,LEG88,P,Transfer
Legend,FW Webb,FALMOUTH,MA,80551258,57,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,02540,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",100,2/2/2026,22.38,LEG88,P,Transfer
Legend,FW Webb,FALMOUTH,MA,80551258,57,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,02540,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",100,2/2/2026,22.38,LEG88,P,Transfer
Legend,FW Webb,FALMOUTH,MA,80565451,57,LEG,LEG313-404,662545021331,,4.85,1.746,,Y,02540,,LEG34T4500,"INS STIFNR T-4500 SS 3/4"" CMPRN",1,2/2/2026,1.75,LEG04,K,Transfer
Legend,FW Webb,FALMOUTH,MA,80565451,57,LEG,LEG313-405,662545021348,,5.52,1.987,,Y,02540,,LEG1T4500,"INS STIFNR T-4500 SS 1"" CMPRN",1,2/2/2026,1.99,LEG04,K,Transfer
Legend,FW Webb,FALMOUTH,MA,80565451,57,LEG,LEG313-204NL,662545084244,,44.85,16.146,,Y,02540,,313-204NL,"ADPT T-4300NL LF BRZ 3/4"" PK JNT CTSxM",1,2/2/2026,16.15,LEG04,K,Transfer
Legend,FW Webb,FALMOUTH,MA,80565451,57,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02540,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",2,2/2/2026,16.07,LEG22,G,Transfer
Legend,FW Webb,MONUMENT BEACH,MA,80565458,57,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02553,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,SEABROOK,NH,80551860,60,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,03874,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/2/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,SEABROOK,NH,80567232,60,LEG,LEG313-208NL,662545084282,,205.87,74.113,,Y,03874,,313-208NL,"ADPT T-4300NL LF BRZ 2"" PK JNT CTSxM",1,2/2/2026,74.11,LEG04,K,Transfer
Legend,FW Webb,AUBURN,NH,80560025,68,LEG,LEG102-613,662545000985,,14.31,5.281,,Y,03032-3725,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.28,LEG22,G,Transfer
Legend,FW Webb,AUBURN,NH,80560110,68,LEG,LEG102-613,662545000985,,14.31,5.281,,Y,03032-3725,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.28,LEG22,G,Transfer
Legend,FW Webb,WATERBURY,CT,80552951,70,LEG,LEG500-34-20R,662545118109,,22.93,0.429,,,06708,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",60,2/2/2026,25.76,LEG88,P,Transfer
Legend,FW Webb,WATERBURY,CT,80552951,70,LEG,LEG500-34-20B,662545118093,,22.93,0.429,,,06708,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",60,2/2/2026,25.76,LEG88,P,Transfer
Legend,FW Webb,WATERBURY,CT,80556619,70,LEG,LEG500-12-20B,662545117935,,12.43,0.233,,,06708,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",20,2/2/2026,4.65,LEG88,P,Transfer
Legend,FW Webb,WATERBURY,CT,80556619,70,LEG,LEG500-12-20R,662545117959,,12.43,0.233,,,06708,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",20,2/2/2026,4.65,LEG88,P,Transfer
Legend,FW Webb,WATERBURY,CT,80550681,70,LEG,LEG508-261,662545116846,,510.31,194.735,,Y,06708,,508-261,"CINCH TOOL RCHT 1/2 TO 1""",1,2/2/2026,194.74,LEG29,T,Transfer
Legend,FW Webb,WATERBURY,CT,80550681,70,LEG,LEG850-204,662545128931,,38.44,0.733,,,06708,,850-204,"RDNT PEX TBNG STICK 3/4""x20' RED",60,2/2/2026,44,LEG29,H,Transfer
Legend,FW Webb,EXETER,NH,80558906,71,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,03833,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",20,2/2/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,EXETER,NH,80558855,71,LEG,LEG102-513,662545001043,,23.88,8.597,,Y,03833,,102-513,"B/V T-3100 BLU TOP GAS W/SDTAP 1/2"" F",1,2/2/2026,8.6,LEG22,G,Transfer
Legend,FW Webb,EXETER,NH,80558817,71,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,03833,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",-1,2/2/2026,-8.04,LEG22,G,Transfer
Legend,FW Webb,EXETER,NH,80558791,71,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,03833,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",-2,2/2/2026,-10.3,LEG22,G,Transfer
Legend,FW Webb,EXETER,NH,80551483,71,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,03833,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",60,2/2/2026,24.77,LEG88,P,Transfer
Legend,FW Webb,EXETER,NH,80551483,71,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,03833,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",60,2/2/2026,24.77,LEG88,P,Transfer
Legend,FW Webb,NEW BEDFORD,MA,80552145,72,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02745-5100,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,NEW BEDFORD,MA,80561273,72,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02745-5100,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,NEW BEDFORD,MA,80561248,72,LEG,LEG301-104PNL,662545136363,,39.9,14.364,,Y,02745-5100,,301-104PNL,"D/U P-571-NL 3/4"" LF STL PRSxF",4,2/2/2026,57.46,LEG12,P,Transfer
Legend,FW Webb,BELLINGHAM,MA,80562346,73,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02019,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",2,2/2/2026,10.3,LEG22,G,Transfer
Legend,FW Webb,BELLINGHAM,MA,80562346,73,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02019,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,2/2/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,BELLINGHAM,MA,80562375,73,LEG,LEG102-615,662545001005,,46,16.56,,Y,02019,,102-615,"B/V T-3001 BLU TOP GAS MA CODE 1"" F",2,2/2/2026,33.12,LEG22,G,Transfer
Legend,FW Webb,BELLINGHAM,MA,80562370,73,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02019,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,BELLINGHAM,MA,80562359,73,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,02019,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,2/2/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,BELLINGHAM,MA,80562331,73,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02019,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",3,2/2/2026,15.46,LEG22,G,Transfer
Legend,FW Webb,BELLINGHAM,MA,80555920,73,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02019,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,2/2/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,BELLINGHAM,MA,80555582,73,LEG,LEG114-904PNL,662545138381,,25.93,10.372,,Y,02019,,114-904PNL,"ANG STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",1,2/2/2026,10.37,LEG91,P,Transfer
