ManufacturerName,CustomerName,Customer,City,State,Stockcode,ItemFamily,Amount,PYTD Sales,YTD Growth,% Change,TransferOrNot
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-453NL                ,50  - Specialty Ball Valves         ,$129,$0,$129,,Direct
Legend,R.A. MANLEY & SONS,R.A. MANLEY & SONS - PALMER - 10963,PALMER,MA,101-454NL                ,50  - Specialty Ball Valves         ,$0,$37,($37),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,101-474NL                ,22  - PEX Ball Valves               ,$0,$94,($94),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,101-483NL                ,22  - PEX Ball Valves               ,$0,$73,($73),-100.0%,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP- ADGG04 - LONDONDERRY - 179844,LONDONDERRY,NH,101-483NL                ,22  - PEX Ball Valves               ,$89,$73,$15,21.0%,Direct
Legend,P & E SUPPLY - #227900,P & E SUPPLY - #227900 - SANFORD - 11937,SANFORD,ME,101-503NL                ,50  - Specialty Ball Valves         ,$255,$0,$255,,Direct
Legend,PLIMPTON & HILLS,PLIMPTON & HILLS CORP -AD#PH46 - HARTFORD - 1030246,HARTFORD,CT,101-503NL                ,50  - Specialty Ball Valves         ,($41),$0,($41),,Direct
Legend,TIERNEY & DALTON,TIERNEY & DALTON - DOUGLAS - 12159,DOUGLAS,MA,101-503NL                ,50  - Specialty Ball Valves         ,$26,$216,($190),-88.2%,Direct
Legend,ECONOMY PLBG. & HTG. #105710,ECONOMY PLBG. & HTG. #105710 - MATTAPAN - 14207,MATTAPAN,MA,101-520                  ,51  - Mini-Ball Valves              ,$195,$0,$195,,Direct
Legend,SUPPLY NEW ENGLAND,SUPPLY NEW ENGLAND #10 - AD#SN03 - UXBRIDGE - 15115,UXBRIDGE,MA,101-520                  ,51  - Mini-Ball Valves              ,$273,$0,$273,,Direct
Legend,WINNELSON,WINSUPPLY ESSEX CT CO (#074) - ESSEX - 14076,ESSEX,CT,101-520                  ,51  - Mini-Ball Valves              ,$65,$60,$5,9.0%,Direct
Legend,WINNELSON,WINSUPPLY WAKEFIELD MA CO (#016) - WAKEFIELD - 10038,WAKEFIELD,MA,101-520NL                ,51  - Mini-Ball Valves              ,$68,$0,$68,,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP- ADGG04 - LONDONDERRY - 179844,LONDONDERRY,NH,101-521                  ,51  - Mini-Ball Valves              ,$130,$0,$130,,Direct
Legend,FERGUSON ENTERPRISES,INDEPENDENT PIPE & SUPPLY  #2272 - CANTON - 12609,CANTON,VA,101-530                  ,51  - Mini-Ball Valves              ,$188,$0,$188,,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. #451 - KINGSTON - 177695",KINGSTON,NH,101-530                  ,51  - Mini-Ball Valves              ,$260,$0,$260,,Direct
Legend,PLIMPTON & HILLS,PLIMPTON & HILLS CORP -AD#PH46 - MANCHESTER - 178293,MANCHESTER,CT,101-530                  ,51  - Mini-Ball Valves              ,$130,$119,$11,9.0%,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-530                  ,51  - Mini-Ball Valves              ,$130,$60,$70,118.0%,Direct
Legend,REPUBLIC PLUMBING SUPPLY,REPUBLIC PLUMBING SUPPLY #109250 - FOXBORO - 2126102,FOXBORO,MA,101-530                  ,51  - Mini-Ball Valves              ,$357,$0,$357,,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP- ADGG04 - LONDONDERRY - 179844,LONDONDERRY,NH,101-530                  ,51  - Mini-Ball Valves              ,$292,$0,$292,,Direct
Legend,FERGUSON ENTERPRISES,"J.D. DADDARIO CO., INC. #1196 - FRANKLIN - 10433",FRANKLIN,VA,101-530NL                ,51  - Mini-Ball Valves              ,$8,$0,$8,,Direct
Legend,"JOMAR DISTRIBUTORS, INC","JOMAR DISTRIBUTORS, INC. - #BH4460 - TAUNTON - 1926943",TAUNTON,MA,101-530NL                ,51  - Mini-Ball Valves              ,$84,$0,$84,,Direct
Legend,MASSACHUSETTS CONTROL CENTER,MASSACHUSETTS CONTROL CENTER - ARLINGTON - 11030,ARLINGTON,MA,101-530NL                ,51  - Mini-Ball Valves              ,$169,$0,$169,,Direct
Legend,P & E SUPPLY - #227900,P & E SUPPLY - #227900 - SANFORD - 11937,SANFORD,ME,101-530NL                ,51  - Mini-Ball Valves              ,$169,$0,$169,,Direct
Legend,WINNELSON,WINSUPPLY SHELTON CT CO (#072) - SHELTON - 189041,SHELTON,CT,101-530NL                ,51  - Mini-Ball Valves              ,$0,$77,($77),-100.0%,Direct
Legend,"B.E. CROWLEY, INC. - #219000","B.E. CROWLEY, INC. - #219000 - SPRINGFIELD - 179571",SPRINGFIELD,MA,101-531                  ,51  - Mini-Ball Valves              ,$130,$357,($227),-63.7%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,101-531                  ,51  - Mini-Ball Valves              ,$130,$119,$11,9.0%,Direct
Legend,FERGUSON ENTERPRISES,INDEPENDENT PIPE & SUPPLY  #2272 - CANTON - 12609,CANTON,MA,101-531                  ,51  - Mini-Ball Valves              ,$0,"$2,382","($2,382)",-100.0%,Direct
Legend,FERGUSON ENTERPRISES,INDEPENDENT PIPE & SUPPLY  #2272 - CANTON - 12609,CANTON,VA,101-531                  ,51  - Mini-Ball Valves              ,"$1,344",$0,"$1,344",,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. #451 - KINGSTON - 177695",KINGSTON,NH,101-531                  ,51  - Mini-Ball Valves              ,$130,$0,$130,,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-531                  ,51  - Mini-Ball Valves              ,$195,$119,$76,63.5%,Direct
Legend,REPUBLIC PLUMBING SUPPLY,REPUBLIC PLUMBING SUPPLY #109250 - FOXBORO - 2126102,FOXBORO,MA,101-531                  ,51  - Mini-Ball Valves              ,$325,$0,$325,,Direct
Legend,REPUBLIC PLUMBING SUPPLY,REPUBLIC PLUMBING SUPPLY #109250 - NORWOOD - 11341,NORWOOD,MA,101-531                  ,51  - Mini-Ball Valves              ,$0,$149,($149),-100.0%,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP- ADGG04 - LONDONDERRY - 179844,LONDONDERRY,NH,101-531                  ,51  - Mini-Ball Valves              ,$260,$179,$81,45.4%,Direct
Legend,WINNELSON,STAMFORD WINDUSTRIAL CO (#095) - STAMFORD - 179970,STAMFORD,CT,101-531                  ,51  - Mini-Ball Valves              ,$0,$595,($595),-100.0%,Direct
Legend,"JOMAR DISTRIBUTORS, INC","JOMAR DISTRIBUTORS, INC. - #BH4460 - TAUNTON - 1926943",TAUNTON,MA,101-531NL                ,51  - Mini-Ball Valves              ,$84,$0,$84,,Direct
Legend,P & E SUPPLY - #227900,P & E SUPPLY - #227900 - SANFORD - 11937,SANFORD,ME,101-531NL                ,51  - Mini-Ball Valves              ,$169,$0,$169,,Direct
Legend,"B.E. CROWLEY, INC. - #219000","B.E. CROWLEY, INC. - #219000 - SPRINGFIELD - 179571",SPRINGFIELD,MA,101-532                  ,51  - Mini-Ball Valves              ,$82,$0,$82,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,101-533                  ,51  - Mini-Ball Valves              ,$91,$0,$91,,Direct
Legend,MASSACHUSETTS CONTROL CENTER,MASSACHUSETTS CONTROL CENTER - ARLINGTON - 11030,ARLINGTON,MA,101-533NL                ,51  - Mini-Ball Valves              ,$851,$0,$851,,Direct
Legend,MASSACHUSETTS CONTROL CENTER,MASSACHUSETTS CONTROL CENTER - ARLINGTON - 11030,ARLINGTON,MA,101-534                  ,51  - Mini-Ball Valves              ,$755,$0,$755,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,101-540                  ,51  - Mini-Ball Valves              ,$321,$0,$321,,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-541                  ,51  - Mini-Ball Valves              ,$19,$0,$19,,Direct
Legend,REPUBLIC PLUMBING SUPPLY,REPUBLIC PLUMBING SUPPLY #109250 - FOXBORO - 2126102,FOXBORO,MA,101-541                  ,51  - Mini-Ball Valves              ,$48,$0,$48,,Direct
Legend,BENDER SUPPLY,"BENDER MANAGEMENT, INC. AD#BE81 - BRIDGEPORT - 11949",BRIDGEPORT,CT,101-543NL                ,22  - PEX Ball Valves               ,$0,$186,($186),-100.0%,Direct
Legend,BENDER SUPPLY,"BENDER MANAGEMENT, INC. AD#BE81 - HARTFORD - 16146",HARTFORD,CT,101-543NL                ,22  - PEX Ball Valves               ,$0,$46,($46),-100.0%,Direct
Legend,BENDER SUPPLY,"BENDER MANAGEMENT, INC. AD#BE81 - NEW HAVEN - 15530",NEW HAVEN,CT,101-543NL                ,22  - PEX Ball Valves               ,$0,$46,($46),-100.0%,Direct
Legend,BENDER SUPPLY,"BENDER MANAGEMENT, INC. AD#BE81 - WATERBURY - 13933",WATERBURY,CT,101-543NL                ,22  - PEX Ball Valves               ,$0,$93,($93),-100.0%,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. #451 - KINGSTON - 177695",KINGSTON,NH,101-543NL                ,22  - PEX Ball Valves               ,$123,$0,$123,,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-543NL                ,22  - PEX Ball Valves               ,$727,$93,$634,682.9%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,101-543NL                ,22  - PEX Ball Valves               ,$0,$23,($23),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,101-543NL                ,22  - PEX Ball Valves               ,$0,$23,($23),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,101-543NL                ,22  - PEX Ball Valves               ,$281,$928,($648),-69.8%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,101-543NL                ,22  - PEX Ball Valves               ,$617,$696,($79),-11.3%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -FRAMINGHAM - AD#PG02 - WORCESTER - 243231,WORCESTER,MA,101-543NL                ,22  - PEX Ball Valves               ,$0,$232,($232),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,101-543NL                ,22  - PEX Ball Valves               ,$140,$0,$140,,Direct
Legend,WINNELSON,WINSUPPLY ESSEX CT CO (#074) - ESSEX - 14076,ESSEX,CT,101-543NL                ,22  - PEX Ball Valves               ,$0,$278,($278),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,101-543NL                ,22  - PEX Ball Valves               ,$101,$0,$101,,Direct
Legend,WINNELSON,WINSUPPLY STAMFORD CT CO (#015) - STAMFORD - 12380,STAMFORD,CT,101-543NL                ,22  - PEX Ball Valves               ,$224,$0,$224,,Direct
Legend,BENDER SUPPLY,"BENDER MANAGEMENT, INC. AD#BE81 - WATERBURY - 13933",WATERBURY,CT,101-544NL                ,22  - PEX Ball Valves               ,$0,$872,($872),-100.0%,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. #451 - KINGSTON - 177695",KINGSTON,NH,101-544NL                ,22  - PEX Ball Valves               ,$194,$0,$194,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,101-544NL                ,22  - PEX Ball Valves               ,$440,$0,$440,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,101-544NL                ,22  - PEX Ball Valves               ,$176,$145,$31,21.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,101-544NL                ,22  - PEX Ball Valves               ,$352,$800,($448),-56.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,101-544NL                ,22  - PEX Ball Valves               ,$440,$0,$440,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,101-544NL                ,22  - PEX Ball Valves               ,$176,$0,$176,,Direct
Legend,WINNELSON,STAMFORD WINDUSTRIAL CO (#095) - STAMFORD - 179970,STAMFORD,CT,101-544NL                ,22  - PEX Ball Valves               ,$0,$145,($145),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY ESSEX CT CO (#074) - ESSEX - 14076,ESSEX,CT,101-544NL                ,22  - PEX Ball Valves               ,$0,$364,($364),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,101-544NL                ,22  - PEX Ball Valves               ,$306,$0,$306,,Direct
Legend,WINNELSON,WINSUPPLY STAMFORD CT CO (#015) - STAMFORD - 12380,STAMFORD,CT,101-544NL                ,22  - PEX Ball Valves               ,$352,$0,$352,,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. #451 - KINGSTON - 177695",KINGSTON,NH,101-545NL                ,22  - PEX Ball Valves               ,$162,$0,$162,,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-545NL                ,22  - PEX Ball Valves               ,$444,$0,$444,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,101-545NL                ,22  - PEX Ball Valves               ,$74,$122,($48),-39.5%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,101-545NL                ,22  - PEX Ball Valves               ,$148,$0,$148,,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. #452 - METHUEN - 237950",METHUEN,MA,101-546NL                ,22  - PEX Ball Valves               ,$0,$45,($45),-100.0%,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-546NL                ,22  - PEX Ball Valves               ,$94,$97,($3),-3.2%,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-563NL                ,22  - PEX Ball Valves               ,$706,$0,$706,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,101-563NL                ,22  - PEX Ball Valves               ,$0,$109,($109),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,101-563NL                ,22  - PEX Ball Valves               ,$44,$0,$44,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,101-563NL                ,22  - PEX Ball Valves               ,$265,$0,$265,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,101-563NL                ,22  - PEX Ball Valves               ,$353,$0,$353,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -SACO - AD#PG02 - SACO - 239081,SACO,MA,101-563NL                ,22  - PEX Ball Valves               ,$0,$168,($168),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY SHELTON CT CO (#072) - SHELTON - 189041,SHELTON,CT,101-563NL                ,22  - PEX Ball Valves               ,$35,$0,$35,,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -BEDFORD DIST #PS50 - NEW BEDFORD - 184197,NEW BEDFORD,MA,101-564NL                ,22  - PEX Ball Valves               ,$127,$0,$127,,Direct
Legend,WINNELSON,WINSUPPLY WAKEFIELD MA CO (#016) - WAKEFIELD - 10038,WAKEFIELD,MA,101-570                  ,50  - Specialty Ball Valves         ,$35,$0,$35,,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP- ADGG04 - LONDONDERRY - 179844,LONDONDERRY,NH,101-585NL                ,22  - PEX Ball Valves               ,$183,$213,($30),-14.2%,Direct
Legend,WINNELSON,WINSUPPLY WAKEFIELD MA CO (#016) - WAKEFIELD - 10038,WAKEFIELD,MA,101-585NL                ,22  - PEX Ball Valves               ,$0,$80,($80),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,101-586NL                ,22  - PEX Ball Valves               ,$79,$0,$79,,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP- ADGG04 - LONDONDERRY - 179844,LONDONDERRY,NH,101-586NL                ,22  - PEX Ball Valves               ,$236,$206,$30,14.4%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,101-588NL                ,22  - PEX Ball Valves               ,$0,$80,($80),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,101-593NL                ,22  - PEX Ball Valves               ,$234,$0,$234,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,101-593NL                ,22  - PEX Ball Valves               ,$94,$193,($99),-51.5%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,101-594NL                ,22  - PEX Ball Valves               ,$313,$0,$313,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,101-594NL                ,22  - PEX Ball Valves               ,$188,$155,$33,21.1%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,101-595NL                ,22  - PEX Ball Valves               ,$111,$0,$111,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,101-595NL                ,22  - PEX Ball Valves               ,$0,$229,($229),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY - FALL RIVER-#068 - FALL RIVER - 15001,FALL RIVER,MA,101-595NL                ,22  - PEX Ball Valves               ,$0,$91,($91),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,101-596NL                ,22  - PEX Ball Valves               ,$77,$0,$77,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,101-596NL                ,22  - PEX Ball Valves               ,$62,$0,$62,,Direct
Legend,PLIMPTON & HILLS,PLIMPTON & HILLS CORP -AD#PH46 - MANCHESTER - 178293,MANCHESTER,CT,101-596NL                ,22  - PEX Ball Valves               ,$77,$0,$77,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,101-596NL                ,22  - PEX Ball Valves               ,$77,$0,$77,,Direct
Legend,WINNELSON,WINSUPPLY - FALL RIVER-#068 - FALL RIVER - 15001,FALL RIVER,MA,101-596NL                ,22  - PEX Ball Valves               ,$0,$382,($382),-100.0%,Direct
Legend,PLIMPTON & HILLS,PLIMPTON & HILLS CORP -AD#PH46 - MANCHESTER - 178293,MANCHESTER,CT,101-597NL                ,22  - PEX Ball Valves               ,$51,$0,$51,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,101-600NL                ,22  - PEX Ball Valves               ,$0,$121,($121),-100.0%,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP-DBA/SALEM PLBG -ADGG04 - BEVERLY - 189469,BEVERLY,MA,101-603NL                ,50  - Specialty Ball Valves         ,$209,$0,$209,,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,101-603NL                ,50  - Specialty Ball Valves         ,$84,$0,$84,,Direct
Legend,AMESBURY INDUSTRIAL SUPPLY,AMESBURY INDUSTRIAL SUPPLY - AMESBURY - 12187,AMESBURY,MA,101-607NL                ,50  - Specialty Ball Valves         ,$0,$64,($64),-100.0%,Direct
Legend,BELL/SIMONS COMPANIES,BELL PUMP CO.  -SANFORD- #BS21 - SANFORD - 175204,SANFORD,CT,101-624                  ,50  - Specialty Ball Valves         ,$114,$0,$114,,Direct
Legend,PLIMPTON & HILLS,PLIMPTON & HILLS CORP -AD#PH46 - MANCHESTER - 178293,MANCHESTER,CT,101-643NL                ,50  - Specialty Ball Valves         ,$0,$166,($166),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,101-706NL                ,50  - Specialty Ball Valves         ,$111,$0,$111,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,101-803NL                ,21  - Legend Press Ball Valves      ,$151,$0,$151,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,101-803NL                ,21  - Legend Press Ball Valves      ,$0,$190,($190),-100.0%,Direct
Legend,WHITE'S PLUMBING SUPPLIES,WHITE'S PLUMBING SUPPLIES - WEST HAVEN - 1241232,WEST HAVEN,CT,101-803NL                ,21  - Legend Press Ball Valves      ,$0,$402,($402),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WAKEFIELD MA CO (#016) - WAKEFIELD - 10038,WAKEFIELD,MA,101-803NL                ,21  - Legend Press Ball Valves      ,$656,$0,$656,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,101-804NL                ,21  - Legend Press Ball Valves      ,$274,$0,$274,,Direct
Legend,WINNELSON,WINSUPPLY WAKEFIELD MA CO (#016) - WAKEFIELD - 10038,WAKEFIELD,MA,101-804NL                ,21  - Legend Press Ball Valves      ,$0,$916,($916),-100.0%,Direct
Legend,R.A. MANLEY & SONS,R.A. MANLEY & SONS - PALMER - 10963,PALMER,MA,101-805NL                ,21  - Legend Press Ball Valves      ,$0,$79,($79),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WAKEFIELD MA CO (#016) - WAKEFIELD - 10038,WAKEFIELD,MA,101-805NL                ,21  - Legend Press Ball Valves      ,$406,$0,$406,,Direct
Legend,WINNELSON,WINSUPPLY WAKEFIELD MA CO (#016) - WAKEFIELD - 10038,WAKEFIELD,MA,101-807NL                ,21  - Legend Press Ball Valves      ,$0,$462,($462),-100.0%,Direct
